0.000000e+00	 1.864485e-17	 0.000000e+00	 1.864485e-17
3.246753e+00	 1.611647e-17	 0.000000e+00	 1.611647e-17
6.493506e+00	 1.480247e-17	 0.000000e+00	 1.480247e-17
9.740260e+00	 1.630369e-17	 0.000000e+00	 1.630369e-17
1.298701e+01	 1.614225e-04	 0.000000e+00	 1.614225e-04
1.623377e+01	 1.450669e-17	 0.000000e+00	 1.450669e-17
1.948052e+01	 1.227283e-17	 0.000000e+00	 1.227283e-17
2.272727e+01	 1.225509e-17	 0.000000e+00	 1.225509e-17
2.597403e+01	 1.133001e-17	 0.000000e+00	 1.133001e-17
2.922078e+01	 1.213884e-17	 0.000000e+00	 1.213884e-17
3.246753e+01	 1.360753e-17	 0.000000e+00	 1.360753e-17
3.571429e+01	 2.633291e-17	 0.000000e+00	 2.633291e-17
3.896104e+01	 2.449355e-17	 0.000000e+00	 2.449355e-17
4.220779e+01	 2.041920e-17	 0.000000e+00	 2.041920e-17
4.545455e+01	 2.240260e-17	 0.000000e+00	 2.240260e-17
4.870130e+01	 8.646353e-18	 0.000000e+00	 8.646353e-18
5.194805e+01	 3.844695e-18	 0.000000e+00	 3.844695e-18
5.519481e+01	 2.190784e-18	 0.000000e+00	 2.190784e-18
5.844156e+01	 1.380030e-17	 0.000000e+00	 1.380030e-17
6.168831e+01	 1.137602e-17	 0.000000e+00	 1.137602e-17
6.493506e+01	 1.072760e-17	 0.000000e+00	 1.072760e-17
6.818182e+01	 9.057005e-05	 0.000000e+00	 9.057005e-05
7.142857e+01	 1.107007e-17	 0.000000e+00	 1.107007e-17
7.467532e+01	 1.112065e-17	 0.000000e+00	 1.112065e-17
7.792208e+01	 9.260331e-18	 0.000000e+00	 9.260331e-18
8.116883e+01	 1.414220e-17	 0.000000e+00	 1.414220e-17
8.441558e+01	 1.633720e-17	 0.000000e+00	 1.633720e-17
8.766234e+01	 1.241173e-17	 0.000000e+00	 1.241173e-17
9.090909e+01	 1.338107e-17	 0.000000e+00	 1.338107e-17
9.415584e+01	 6.497199e-04	 0.000000e+00	 6.497199e-04
9.740260e+01	 1.810832e-17	 0.000000e+00	 1.810832e-17
1.006494e+02	 8.781333e-18	 0.000000e+00	 8.781333e-18
1.038961e+02	 1.394249e-17	 0.000000e+00	 1.394249e-17
1.071429e+02	 1.582138e-17	 0.000000e+00	 1.582138e-17
1.103896e+02	 1.010242e-17	 0.000000e+00	 1.010242e-17
1.136364e+02	 1.830093e-17	 0.000000e+00	 1.830093e-17
1.168831e+02	 2.633263e-17	 0.000000e+00	 2.633263e-17
1.201299e+02	 1.949591e-17	 0.000000e+00	 1.949591e-17
1.233766e+02	 2.059427e-17	 0.000000e+00	 2.059427e-17
1.266234e+02	 1.788668e-17	 0.000000e+00	 1.788668e-17
1.298701e+02	 1.606750e-17	 0.000000e+00	 1.606750e-17
1.331169e+02	 5.955056e-18	 0.000000e+00	 5.955056e-18
1.363636e+02	 1.687830e-17	 0.000000e+00	 1.687830e-17
1.396104e+02	 1.943431e-17	 0.000000e+00	 1.943431e-17
1.428571e+02	 8.227940e-18	 0.000000e+00	 8.227940e-18
1.461039e+02	 1.453139e-17	 0.000000e+00	 1.453139e-17
1.493506e+02	 8.564549e-05	 0.000000e+00	 8.564549e-05
1.525974e+02	 2.081188e-17	 0.000000e+00	 2.081188e-17
1.558442e+02	 8.851569e-18	 0.000000e+00	 8.851569e-18
1.590909e+02	 2.219481e-17	 0.000000e+00	 2.219481e-17
1.623377e+02	 1.768379e-17	 0.000000e+00	 1.768379e-17
1.655844e+02	 1.521473e-17	 0.000000e+00	 1.521473e-17
1.688312e+02	 2.443908e-17	 0.000000e+00	 2.443908e-17
1.720779e+02	 4.772310e-17	 0.000000e+00	 4.772310e-17
1.753247e+02	 8.235713e-03	 0.000000e+00	 8.235713e-03
1.785714e+02	 2.251911e-17	 0.000000e+00	 2.251911e-17
1.818182e+02	 2.376954e-17	 0.000000e+00	 2.376954e-17
1.850649e+02	 2.400787e-17	 0.000000e+00	 2.400787e-17
1.883117e+02	 3.690074e-17	 0.000000e+00	 3.690074e-17
1.915584e+02	 2.493550e-17	 0.000000e+00	 2.493550e-17
1.948052e+02	 3.293493e-17	 0.000000e+00	 3.293493e-17
1.980519e+02	 3.887349e-17	 0.000000e+00	 3.887349e-17
2.012987e+02	 3.258661e-17	 0.000000e+00	 3.258661e-17
2.045455e+02	 2.015431e-17	 0.000000e+00	 2.015431e-17
2.077922e+02	 3.656843e-17	 0.000000e+00	 3.656843e-17
2.110390e+02	 2.930449e-17	 0.000000e+00	 2.930449e-17
2.142857e+02	 6.325638e-18	 0.000000e+00	 6.325638e-18
2.175325e+02	 2.189735e-17	 0.000000e+00	 2.189735e-17
2.207792e+02	 2.487636e-17	 0.000000e+00	 2.487636e-17
2.240260e+02	 4.837075e-17	 0.000000e+00	 4.837075e-17
2.272727e+02	 2.223252e-17	 0.000000e+00	 2.223252e-17
2.305195e+02	 1.421831e-04	 0.000000e+00	 1.421831e-04
2.337662e+02	 4.505086e-17	 0.000000e+00	 4.505086e-17
2.370130e+02	 5.251489e-17	 0.000000e+00	 5.251489e-17
2.402597e+02	 2.624547e-17	 0.000000e+00	 2.624547e-17
2.435065e+02	 5.597372e-17	 0.000000e+00	 5.597372e-17
2.467532e+02	 7.880465e-17	 0.000000e+00	 7.880465e-17
2.500000e+02	 1.304262e-16	 0.000000e+00	 1.304262e-16
2.532468e+02	 1.062995e-16	 0.000000e+00	 1.062995e-16
2.564935e+02	 1.804010e-02	 0.000000e+00	 1.804010e-02
2.597403e+02	 1.938740e-16	 0.000000e+00	 1.938740e-16
2.629870e+02	 2.926752e-17	 0.000000e+00	 2.926752e-17
2.662338e+02	 3.062052e-17	 0.000000e+00	 3.062052e-17
