0.000000e+00	 3.299227e-02	 0.000000e+00	 3.299227e-02
9.399414e-06	 2.904853e-02	 0.000000e+00	 2.904853e-02
1.879883e-05	 3.299789e-02	 0.000000e+00	 3.299789e-02
2.819824e-05	 2.901162e-02	 0.000000e+00	 2.901162e-02
3.759766e-05	 3.297355e-02	 0.000000e+00	 3.297355e-02
4.699707e-05	 2.894424e-02	 0.000000e+00	 2.894424e-02
5.639648e-05	 3.291900e-02	 0.000000e+00	 3.291900e-02
6.579590e-05	 2.884617e-02	 0.000000e+00	 2.884617e-02
7.519531e-05	 3.283404e-02	 0.000000e+00	 3.283404e-02
8.459473e-05	 2.871717e-02	 0.000000e+00	 2.871717e-02
9.399414e-05	 3.271846e-02	 0.000000e+00	 3.271846e-02
1.033936e-04	 2.855706e-02	 0.000000e+00	 2.855706e-02
1.127930e-04	 3.257209e-02	 0.000000e+00	 3.257209e-02
1.221924e-04	 2.836568e-02	 0.000000e+00	 2.836568e-02
1.315918e-04	 3.239480e-02	 0.000000e+00	 3.239480e-02
1.409912e-04	 2.814288e-02	 0.000000e+00	 2.814288e-02
1.503906e-04	 3.218646e-02	 0.000000e+00	 3.218646e-02
1.597900e-04	 2.788855e-02	 0.000000e+00	 2.788855e-02
1.691895e-04	 3.194698e-02	 0.000000e+00	 3.194698e-02
1.785889e-04	 2.760261e-02	 0.000000e+00	 2.760261e-02
1.879883e-04	 3.167630e-02	 0.000000e+00	 3.167630e-02
1.973877e-04	 2.728500e-02	 0.000000e+00	 2.728500e-02
2.067871e-04	 3.137440e-02	 0.000000e+00	 3.137440e-02
2.161865e-04	 2.693570e-02	 0.000000e+00	 2.693570e-02
2.255859e-04	 3.104126e-02	 0.000000e+00	 3.104126e-02
2.349854e-04	 2.655469e-02	 0.000000e+00	 2.655469e-02
2.443848e-04	 3.067692e-02	 0.000000e+00	 3.067692e-02
2.537842e-04	 2.614202e-02	 0.000000e+00	 2.614202e-02
2.631836e-04	 3.028143e-02	 0.000000e+00	 3.028143e-02
2.725830e-04	 2.569775e-02	 0.000000e+00	 2.569775e-02
2.819824e-04	 2.985488e-02	 0.000000e+00	 2.985488e-02
2.913818e-04	 2.522197e-02	 0.000000e+00	 2.522197e-02
3.007813e-04	 2.939739e-02	 0.000000e+00	 2.939739e-02
3.101807e-04	 2.471480e-02	 0.000000e+00	 2.471480e-02
3.195801e-04	 2.890911e-02	 0.000000e+00	 2.890911e-02
3.289795e-04	 2.417640e-02	 0.000000e+00	 2.417640e-02
3.383789e-04	 2.839023e-02	 0.000000e+00	 2.839023e-02
3.477783e-04	 2.360696e-02	 0.000000e+00	 2.360696e-02
3.571777e-04	 2.784097e-02	 0.000000e+00	 2.784097e-02
3.665771e-04	 2.300670e-02	 0.000000e+00	 2.300670e-02
3.759766e-04	 2.726157e-02	 0.000000e+00	 2.726157e-02
3.853760e-04	 2.237588e-02	 0.000000e+00	 2.237588e-02
3.947754e-04	 2.665233e-02	 0.000000e+00	 2.665233e-02
4.041748e-04	 2.171478e-02	 0.000000e+00	 2.171478e-02
4.135742e-04	 2.601356e-02	 0.000000e+00	 2.601356e-02
4.229736e-04	 2.102374e-02	 0.000000e+00	 2.102374e-02
4.323730e-04	 2.534563e-02	 0.000000e+00	 2.534563e-02
4.417725e-04	 2.030311e-02	 0.000000e+00	 2.030311e-02
4.511719e-04	 2.464893e-02	 0.000000e+00	 2.464893e-02
4.605713e-04	 1.955330e-02	 0.000000e+00	 1.955330e-02
4.699707e-04	 2.392389e-02	 0.000000e+00	 2.392389e-02
4.793701e-04	 1.877472e-02	 0.000000e+00	 1.877472e-02
4.887695e-04	 2.317097e-02	 0.000000e+00	 2.317097e-02
4.981689e-04	 1.796785e-02	 0.000000e+00	 1.796785e-02
5.075684e-04	 2.239067e-02	 0.000000e+00	 2.239067e-02
5.169678e-04	 1.713320e-02	 0.000000e+00	 1.713320e-02
5.263672e-04	 2.158354e-02	 0.000000e+00	 2.158354e-02
5.357666e-04	 1.627131e-02	 0.000000e+00	 1.627131e-02
5.451660e-04	 2.075016e-02	 0.000000e+00	 2.075016e-02
5.545654e-04	 1.538275e-02	 0.000000e+00	 1.538275e-02
5.639648e-04	 1.989115e-02	 0.000000e+00	 1.989115e-02
5.733643e-04	 1.446815e-02	 0.000000e+00	 1.446815e-02
5.827637e-04	 1.900715e-02	 0.000000e+00	 1.900715e-02
5.921631e-04	 1.352816e-02	 0.000000e+00	 1.352816e-02
6.015625e-04	 1.809886e-02	 0.000000e+00	 1.809886e-02
6.109619e-04	 1.256347e-02	 0.000000e+00	 1.256347e-02
6.203613e-04	 1.716703e-02	 0.000000e+00	 1.716703e-02
6.297607e-04	 1.157481e-02	 0.000000e+00	 1.157481e-02
6.391602e-04	 1.621241e-02	 0.000000e+00	 1.621241e-02
6.485596e-04	 1.056297e-02	 0.000000e+00	 1.056297e-02
